Nombre de la Imagen,Movimiento
imagen_0903.jpg,Avanzar
imagen_0904.jpg,Parado
imagen_0905.jpg,Parado
imagen_0906.jpg,Parado
imagen_0907.jpg,Parado
imagen_0908.jpg,Parado
imagen_0909.jpg,Parado
imagen_0910.jpg,Parado
imagen_0911.jpg,Parado
imagen_0912.jpg,Parado
imagen_0913.jpg,Parado
imagen_0914.jpg,Izquierda
imagen_0915.jpg,Parado
imagen_0916.jpg,Izquierda
imagen_0917.jpg,Parado
imagen_0918.jpg,Izquierda
imagen_0919.jpg,Parado
imagen_0920.jpg,Parado
imagen_0921.jpg,Parado
imagen_0922.jpg,Parado
imagen_0923.jpg,Parado
imagen_0924.jpg,Parado
imagen_0925.jpg,Parado
imagen_0926.jpg,Parado
imagen_0927.jpg,Parado
imagen_0928.jpg,Parado
imagen_0929.jpg,Parado
imagen_0930.jpg,Parado
imagen_0931.jpg,Parado
imagen_0932.jpg,Parado
imagen_0933.jpg,Parado
imagen_0934.jpg,Avanzar
imagen_0935.jpg,Parado
imagen_0936.jpg,Parado
imagen_0937.jpg,Parado
imagen_0938.jpg,Avanzar
imagen_0939.jpg,Parado
imagen_0940.jpg,Parado
imagen_0941.jpg,Parado
imagen_0942.jpg,Avanzar
imagen_0943.jpg,Parado
imagen_0944.jpg,Parado
imagen_0945.jpg,Parado
imagen_0946.jpg,Avanzar
imagen_0947.jpg,Parado
imagen_0948.jpg,Parado
imagen_0949.jpg,Derecha
imagen_0950.jpg,Derecha
imagen_0951.jpg,Parado
imagen_0952.jpg,Parado
imagen_0953.jpg,Parado
imagen_0954.jpg,Parado
imagen_0955.jpg,Parado
imagen_0956.jpg,Parado
imagen_0957.jpg,Parado
imagen_0958.jpg,Avanzar
imagen_0959.jpg,Parado
imagen_0960.jpg,Parado
imagen_0961.jpg,Avanzar
imagen_0962.jpg,Parado
imagen_0963.jpg,Parado
imagen_0964.jpg,Parado
imagen_0965.jpg,Parado
imagen_0966.jpg,Parado
imagen_0967.jpg,Izquierda
imagen_0968.jpg,Parado
imagen_0969.jpg,Parado
imagen_0970.jpg,Parado
imagen_0971.jpg,Parado
imagen_0972.jpg,Parado
imagen_0973.jpg,Parado
imagen_0974.jpg,Parado
imagen_0975.jpg,Parado
imagen_0976.jpg,Parado
imagen_0977.jpg,Parado
imagen_0978.jpg,Parado
imagen_0979.jpg,Parado
imagen_0980.jpg,Parado
imagen_0981.jpg,Parado
imagen_0982.jpg,Parado
imagen_0983.jpg,Parado
imagen_0984.jpg,Parado
imagen_0985.jpg,Parado
imagen_0986.jpg,Parado
imagen_0987.jpg,Parado
imagen_0988.jpg,Parado
imagen_0989.jpg,Derecha
imagen_0990.jpg,Parado
imagen_0991.jpg,Parado
imagen_0992.jpg,Derecha
imagen_0993.jpg,Parado
imagen_0994.jpg,Parado
imagen_0995.jpg,Parado
imagen_0996.jpg,Parado
imagen_0997.jpg,Parado
imagen_0998.jpg,Avanzar
imagen_0999.jpg,Avanzar
imagen_1000.jpg,Parado
imagen_1001.jpg,Parado
imagen_1002.jpg,Avanzar
imagen_1003.jpg,Parado
imagen_1004.jpg,Parado
imagen_1005.jpg,Parado
imagen_1006.jpg,Parado
imagen_1007.jpg,Parado
imagen_1008.jpg,Avanzar
imagen_1009.jpg,Parado
imagen_1010.jpg,Parado
imagen_1011.jpg,Avanzar
imagen_1012.jpg,Parado
imagen_1013.jpg,Izquierda
imagen_1014.jpg,Parado
imagen_1015.jpg,Parado
imagen_1016.jpg,Parado
imagen_1017.jpg,Parado
imagen_1018.jpg,Parado
imagen_1019.jpg,Parado
imagen_1020.jpg,Parado
imagen_1021.jpg,Parado
imagen_1022.jpg,Parado
imagen_1023.jpg,Parado
imagen_1024.jpg,Parado
imagen_1025.jpg,Parado
imagen_1026.jpg,Parado
imagen_1027.jpg,Parado
imagen_1028.jpg,Parado
imagen_1029.jpg,Parado
imagen_1030.jpg,Parado
imagen_1031.jpg,Parado
imagen_1032.jpg,Parado
imagen_1033.jpg,Parado
imagen_1034.jpg,Parado
imagen_1035.jpg,Parado
imagen_1036.jpg,Parado
imagen_1037.jpg,Parado
imagen_1038.jpg,Parado
imagen_1039.jpg,Avanzar
imagen_1040.jpg,Avanzar
imagen_1041.jpg,Avanzar
imagen_1042.jpg,Parado
imagen_1043.jpg,Parado
imagen_1044.jpg,Avanzar
imagen_1045.jpg,Parado
imagen_1046.jpg,Parado
imagen_1047.jpg,Parado
imagen_1048.jpg,Avanzar
imagen_1049.jpg,Avanzar
imagen_1050.jpg,Avanzar
imagen_1051.jpg,Parado
imagen_1052.jpg,Parado
imagen_1053.jpg,Parado
imagen_1054.jpg,Avanzar
imagen_1055.jpg,Parado
imagen_1056.jpg,Parado
imagen_1057.jpg,Parado
imagen_1058.jpg,Avanzar
imagen_1059.jpg,Avanzar
imagen_1060.jpg,Avanzar
imagen_1061.jpg,Parado
imagen_1062.jpg,Parado
imagen_1063.jpg,Parado
imagen_1064.jpg,Avanzar
imagen_1065.jpg,Avanzar
imagen_1066.jpg,Parado
imagen_1067.jpg,Parado
imagen_1068.jpg,Avanzar
imagen_1069.jpg,Avanzar
imagen_1070.jpg,Parado
imagen_1071.jpg,Parado
imagen_1072.jpg,Parado
imagen_1073.jpg,Parado
imagen_1074.jpg,Derecha
imagen_1075.jpg,Parado
imagen_1076.jpg,Avanzar
imagen_1077.jpg,Parado
imagen_1078.jpg,Parado
imagen_1079.jpg,Parado
imagen_1080.jpg,Parado
imagen_1081.jpg,Avanzar
imagen_1082.jpg,Parado
imagen_1083.jpg,Derecha
imagen_1084.jpg,Parado
imagen_1085.jpg,Parado
imagen_1086.jpg,Avanzar
imagen_1087.jpg,Avanzar
imagen_1088.jpg,Parado
imagen_1089.jpg,Parado
imagen_1090.jpg,Parado
imagen_1091.jpg,Avanzar
imagen_1092.jpg,Parado
imagen_1093.jpg,Parado
imagen_1094.jpg,Parado
imagen_1095.jpg,Parado
imagen_1096.jpg,Parado
imagen_1097.jpg,Parado
imagen_1098.jpg,Parado
imagen_1099.jpg,Parado
imagen_1100.jpg,Parado
imagen_1101.jpg,Parado
imagen_1102.jpg,Parado
imagen_1103.jpg,Parado
imagen_1104.jpg,Parado
imagen_1105.jpg,Parado
imagen_1106.jpg,Parado
imagen_1107.jpg,Parado
imagen_1108.jpg,Parado
imagen_1109.jpg,Parado
imagen_1110.jpg,Parado
imagen_1111.jpg,Parado
imagen_1112.jpg,Parado
imagen_1113.jpg,Parado
imagen_1114.jpg,Parado
imagen_1115.jpg,Parado
imagen_1116.jpg,Parado
imagen_1117.jpg,Parado
imagen_1118.jpg,Avanzar
imagen_1119.jpg,Avanzar
imagen_1120.jpg,Parado
imagen_1121.jpg,Parado
imagen_1122.jpg,Parado
imagen_1123.jpg,Avanzar
imagen_1124.jpg,Avanzar
imagen_1125.jpg,Parado
imagen_1126.jpg,Parado
imagen_1127.jpg,Parado
imagen_1128.jpg,Avanzar
imagen_1129.jpg,Avanzar
imagen_1130.jpg,Avanzar
imagen_1131.jpg,Parado
imagen_1132.jpg,Parado
imagen_1133.jpg,Parado
imagen_1134.jpg,Avanzar
imagen_1135.jpg,Avanzar
imagen_1136.jpg,Avanzar
imagen_1137.jpg,Parado
imagen_1138.jpg,Parado
imagen_1139.jpg,Parado
imagen_1140.jpg,Avanzar
imagen_1141.jpg,Avanzar
imagen_1142.jpg,Parado
imagen_1143.jpg,Parado
imagen_1144.jpg,Parado
imagen_1145.jpg,Parado
imagen_1146.jpg,Avanzar
imagen_1147.jpg,Avanzar
imagen_1148.jpg,Parado
imagen_1149.jpg,Parado
imagen_1150.jpg,Parado
imagen_1151.jpg,Parado
imagen_1152.jpg,Parado
imagen_1153.jpg,Parado
imagen_1154.jpg,Derecha
imagen_1155.jpg,Derecha
imagen_1156.jpg,Parado
imagen_1157.jpg,Parado
imagen_1158.jpg,Parado
imagen_1159.jpg,Derecha
imagen_1160.jpg,Parado
imagen_1161.jpg,Parado
imagen_1162.jpg,Parado
imagen_1163.jpg,Izquierda
imagen_1164.jpg,Parado
imagen_1165.jpg,Parado
imagen_1166.jpg,Avanzar
imagen_1167.jpg,Avanzar
imagen_1168.jpg,Parado
imagen_1169.jpg,Parado
imagen_1170.jpg,Parado
imagen_1171.jpg,Avanzar
imagen_1172.jpg,Parado
imagen_1173.jpg,Parado
imagen_1174.jpg,Parado
imagen_1175.jpg,Avanzar
imagen_1176.jpg,Parado
imagen_1177.jpg,Parado
imagen_1178.jpg,Parado
imagen_1179.jpg,Parado
imagen_1180.jpg,Parado
imagen_1181.jpg,Parado
imagen_1182.jpg,Avanzar
imagen_1183.jpg,Parado
imagen_1184.jpg,Avanzar
imagen_1185.jpg,Parado
imagen_1186.jpg,Parado
imagen_1187.jpg,Parado
imagen_1188.jpg,Parado
imagen_1189.jpg,Parado
imagen_1190.jpg,Parado
imagen_1191.jpg,Parado
imagen_1192.jpg,Parado
imagen_1193.jpg,Parado
imagen_1194.jpg,Parado
imagen_1195.jpg,Parado
imagen_1196.jpg,Parado
imagen_1197.jpg,Parado
imagen_1198.jpg,Parado
imagen_1199.jpg,Parado
imagen_1200.jpg,Parado
imagen_1201.jpg,Avanzar
imagen_1202.jpg,Avanzar
imagen_1203.jpg,Avanzar
imagen_1204.jpg,Avanzar
imagen_1205.jpg,Parado
imagen_1206.jpg,Parado
imagen_1207.jpg,Parado
imagen_1208.jpg,Avanzar
imagen_1209.jpg,Avanzar
imagen_1210.jpg,Avanzar
imagen_1211.jpg,Avanzar
imagen_1212.jpg,Parado
imagen_1213.jpg,Parado
imagen_1214.jpg,Avanzar
imagen_1215.jpg,Avanzar
imagen_1216.jpg,Avanzar
imagen_1217.jpg,Avanzar
imagen_1218.jpg,Parado
imagen_1219.jpg,Parado
imagen_1220.jpg,Parado
imagen_1221.jpg,Parado
imagen_1222.jpg,Derecha
imagen_1223.jpg,Derecha
imagen_1224.jpg,Parado
imagen_1225.jpg,Parado
imagen_1226.jpg,Avanzar
imagen_1227.jpg,Avanzar
imagen_1228.jpg,Avanzar
imagen_1229.jpg,Parado
imagen_1230.jpg,Parado
imagen_1231.jpg,Parado
imagen_1232.jpg,Avanzar
imagen_1233.jpg,Avanzar
imagen_1234.jpg,Parado
imagen_1235.jpg,Parado
imagen_1236.jpg,Parado
imagen_1237.jpg,Parado
imagen_1238.jpg,Parado
imagen_1239.jpg,Parado
imagen_1240.jpg,Parado
imagen_1241.jpg,Parado
imagen_1242.jpg,Parado
imagen_1243.jpg,Parado
imagen_1244.jpg,Parado
imagen_1245.jpg,Avanzar
imagen_1246.jpg,Avanzar
imagen_1247.jpg,Avanzar
imagen_1248.jpg,Avanzar
imagen_1249.jpg,Parado
imagen_1250.jpg,Parado
imagen_1251.jpg,Avanzar
imagen_1252.jpg,Avanzar
imagen_1253.jpg,Avanzar
imagen_1254.jpg,Avanzar
imagen_1255.jpg,Avanzar
imagen_1256.jpg,Parado
imagen_1257.jpg,Parado
imagen_1258.jpg,Parado
imagen_1259.jpg,Avanzar
imagen_1260.jpg,Parado
imagen_1261.jpg,Parado
imagen_1262.jpg,Derecha
imagen_1263.jpg,Derecha
imagen_1264.jpg,Parado
imagen_1265.jpg,Parado
imagen_1266.jpg,Parado
imagen_1267.jpg,Avanzar
imagen_1268.jpg,Avanzar
imagen_1269.jpg,Avanzar
imagen_1270.jpg,Avanzar
imagen_1271.jpg,Parado
imagen_1272.jpg,Parado
imagen_1273.jpg,Parado
imagen_1274.jpg,Izquierda
imagen_1275.jpg,Izquierda
imagen_1276.jpg,Parado
imagen_1277.jpg,Izquierda
imagen_1278.jpg,Parado
imagen_1279.jpg,Parado
imagen_1280.jpg,Izquierda
imagen_1281.jpg,Parado
imagen_1282.jpg,Parado
imagen_1283.jpg,Parado
imagen_1284.jpg,Parado
imagen_1285.jpg,Parado
imagen_1286.jpg,Parado
imagen_1287.jpg,Parado
imagen_1288.jpg,Parado
imagen_1289.jpg,Parado
imagen_1290.jpg,Avanzar
imagen_1291.jpg,Avanzar
imagen_1292.jpg,Parado
imagen_1293.jpg,Parado
imagen_1294.jpg,Avanzar
imagen_1295.jpg,Avanzar
imagen_1296.jpg,Parado
imagen_1297.jpg,Parado
imagen_1298.jpg,Derecha
imagen_1299.jpg,Derecha
imagen_1300.jpg,Parado
imagen_1301.jpg,Parado
imagen_1302.jpg,Parado
imagen_1303.jpg,Avanzar
imagen_1304.jpg,Avanzar
imagen_1305.jpg,Avanzar
imagen_1306.jpg,Parado
imagen_1307.jpg,Parado
imagen_1308.jpg,Parado
imagen_1309.jpg,Izquierda
imagen_1310.jpg,Parado
imagen_1311.jpg,Parado
imagen_1312.jpg,Izquierda
imagen_1313.jpg,Parado
imagen_1314.jpg,Parado
imagen_1315.jpg,Parado
imagen_1316.jpg,Izquierda
imagen_1317.jpg,Parado
imagen_1318.jpg,Parado
imagen_1319.jpg,Derecha
imagen_1320.jpg,Parado
imagen_1321.jpg,Parado
imagen_1322.jpg,Parado
imagen_1323.jpg,Parado
imagen_1324.jpg,Parado
imagen_1325.jpg,Parado
imagen_1326.jpg,Parado
imagen_1327.jpg,Parado
imagen_1328.jpg,Parado
imagen_1329.jpg,Parado
imagen_1330.jpg,Parado
imagen_1331.jpg,Parado
imagen_1332.jpg,Parado
imagen_1333.jpg,Derecha
imagen_1334.jpg,Parado
imagen_1335.jpg,Parado
imagen_1336.jpg,Parado
imagen_1337.jpg,Parado
imagen_1338.jpg,Parado
imagen_1339.jpg,Avanzar
imagen_1340.jpg,Avanzar
imagen_1341.jpg,Avanzar
imagen_1342.jpg,Parado
imagen_1343.jpg,Parado
imagen_1344.jpg,Izquierda
imagen_1345.jpg,Parado
imagen_1346.jpg,Parado
imagen_1347.jpg,Parado
imagen_1348.jpg,Izquierda
imagen_1349.jpg,Parado
imagen_1350.jpg,Izquierda
imagen_1351.jpg,Parado
imagen_1352.jpg,Parado
imagen_1353.jpg,Parado
imagen_1354.jpg,Avanzar
imagen_1355.jpg,Parado
imagen_1356.jpg,Parado
imagen_1357.jpg,Izquierda
imagen_1358.jpg,Parado
imagen_1359.jpg,Parado
imagen_1360.jpg,Parado
imagen_1361.jpg,Parado
imagen_1362.jpg,Parado
imagen_1363.jpg,Parado
imagen_1364.jpg,Parado
imagen_1365.jpg,Parado
imagen_1366.jpg,Parado
imagen_1367.jpg,Parado
imagen_1368.jpg,Parado
imagen_1369.jpg,Parado
imagen_1370.jpg,Parado
imagen_1371.jpg,Parado
imagen_1372.jpg,Parado
imagen_1373.jpg,Parado
imagen_1374.jpg,Avanzar
imagen_1375.jpg,Avanzar
imagen_1376.jpg,Avanzar
imagen_1377.jpg,Avanzar
imagen_1378.jpg,Avanzar
imagen_1379.jpg,Parado
imagen_1380.jpg,Parado
imagen_1381.jpg,Parado
imagen_1382.jpg,Parado
imagen_1383.jpg,Avanzar
imagen_1384.jpg,Avanzar
imagen_1385.jpg,Avanzar
imagen_1386.jpg,Avanzar
imagen_1387.jpg,Avanzar
imagen_1388.jpg,Parado
imagen_1389.jpg,Parado
imagen_1390.jpg,Parado
imagen_1391.jpg,Parado
imagen_1392.jpg,Avanzar
imagen_1393.jpg,Avanzar
imagen_1394.jpg,Avanzar
imagen_1395.jpg,Avanzar
imagen_1396.jpg,Avanzar
imagen_1397.jpg,Avanzar
imagen_1398.jpg,Avanzar
imagen_1399.jpg,Parado
imagen_1400.jpg,Parado
imagen_1401.jpg,Parado
imagen_1402.jpg,Parado
imagen_1403.jpg,Parado
imagen_1404.jpg,Parado
imagen_1405.jpg,Parado
imagen_1406.jpg,Parado
imagen_1407.jpg,Parado
imagen_1408.jpg,Parado
imagen_1409.jpg,Parado
imagen_1410.jpg,Parado
imagen_1411.jpg,Parado
imagen_1412.jpg,Parado
imagen_1413.jpg,Avanzar
imagen_1414.jpg,Parado
imagen_1415.jpg,Avanzar
imagen_1416.jpg,Parado
imagen_1417.jpg,Parado
imagen_1418.jpg,Derecha
imagen_1419.jpg,Derecha
imagen_1420.jpg,Parado
imagen_1421.jpg,Parado
imagen_1422.jpg,Parado
imagen_1423.jpg,Parado
imagen_1424.jpg,Derecha
imagen_1425.jpg,Parado
imagen_1426.jpg,Parado
imagen_1427.jpg,Parado
imagen_1428.jpg,Avanzar
imagen_1429.jpg,Avanzar
imagen_1430.jpg,Parado
imagen_1431.jpg,Parado
imagen_1432.jpg,Parado
imagen_1433.jpg,Parado
imagen_1434.jpg,Avanzar
imagen_1435.jpg,Parado
imagen_1436.jpg,Parado
imagen_1437.jpg,Parado
imagen_1438.jpg,Avanzar
imagen_1439.jpg,Parado
imagen_1440.jpg,Parado
imagen_1441.jpg,Parado
imagen_1442.jpg,Parado
imagen_1443.jpg,Parado
imagen_1444.jpg,Parado
imagen_1445.jpg,Parado
imagen_1446.jpg,Parado
imagen_1447.jpg,Parado
imagen_1448.jpg,Parado
imagen_1449.jpg,Avanzar
imagen_1450.jpg,Avanzar
imagen_1451.jpg,Avanzar
imagen_1452.jpg,Avanzar
imagen_1453.jpg,Parado
imagen_1454.jpg,Parado
imagen_1455.jpg,Parado
imagen_1456.jpg,Avanzar
imagen_1457.jpg,Avanzar
imagen_1458.jpg,Avanzar
imagen_1459.jpg,Avanzar
imagen_1460.jpg,Avanzar
imagen_1461.jpg,Parado
imagen_1462.jpg,Parado
imagen_1463.jpg,Parado
imagen_1464.jpg,Parado
imagen_1465.jpg,Parado
imagen_1466.jpg,Avanzar
imagen_1467.jpg,Avanzar
imagen_1468.jpg,Avanzar
imagen_1469.jpg,Avanzar
imagen_1470.jpg,Parado
imagen_1471.jpg,Parado
imagen_1472.jpg,Parado
imagen_1473.jpg,Avanzar
imagen_1474.jpg,Avanzar
imagen_1475.jpg,Avanzar
imagen_1476.jpg,Parado
imagen_1477.jpg,Parado
imagen_1478.jpg,Parado
imagen_1479.jpg,Avanzar
imagen_1480.jpg,Avanzar
imagen_1481.jpg,Avanzar
imagen_1482.jpg,Parado
imagen_1483.jpg,Parado
imagen_1484.jpg,Parado
imagen_1485.jpg,Parado
imagen_1486.jpg,Parado
imagen_1487.jpg,Derecha
imagen_1488.jpg,Parado
imagen_1489.jpg,Parado
imagen_1490.jpg,Parado
imagen_1491.jpg,Parado
imagen_1492.jpg,Parado
imagen_1493.jpg,Avanzar
imagen_1494.jpg,Derecha
imagen_1495.jpg,Parado
imagen_1496.jpg,Parado
imagen_1497.jpg,Parado
imagen_1498.jpg,Parado
imagen_1499.jpg,Avanzar
imagen_1500.jpg,Avanzar
imagen_1501.jpg,Parado
imagen_1502.jpg,Parado
imagen_1503.jpg,Parado
imagen_1504.jpg,Parado
imagen_1505.jpg,Parado
imagen_1506.jpg,Parado
imagen_1507.jpg,Avanzar
imagen_1508.jpg,Parado
imagen_1509.jpg,Parado
imagen_1510.jpg,Parado
imagen_1511.jpg,Parado
imagen_1512.jpg,Parado
imagen_1513.jpg,Parado
imagen_1514.jpg,Parado
imagen_1515.jpg,Avanzar
imagen_1516.jpg,Parado
imagen_1517.jpg,Parado
imagen_1518.jpg,Avanzar
imagen_1519.jpg,Avanzar
imagen_1520.jpg,Parado
imagen_1521.jpg,Parado
imagen_1522.jpg,Parado
imagen_1523.jpg,Avanzar
imagen_1524.jpg,Avanzar
imagen_1525.jpg,Avanzar
imagen_1526.jpg,Avanzar
imagen_1527.jpg,Avanzar
imagen_1528.jpg,Parado
imagen_1529.jpg,Parado
imagen_1530.jpg,Parado
imagen_1531.jpg,Parado
imagen_1532.jpg,Avanzar
imagen_1533.jpg,Avanzar
imagen_1534.jpg,Parado
imagen_1535.jpg,Parado
imagen_1536.jpg,Parado
imagen_1537.jpg,Avanzar
imagen_1538.jpg,Avanzar
imagen_1539.jpg,Avanzar
imagen_1540.jpg,Avanzar
imagen_1541.jpg,Parado
imagen_1542.jpg,Parado
imagen_1543.jpg,Parado
imagen_1544.jpg,Avanzar
imagen_1545.jpg,Parado
imagen_1546.jpg,Derecha
imagen_1547.jpg,Parado
imagen_1548.jpg,Parado
imagen_1549.jpg,Parado
imagen_1550.jpg,Derecha
imagen_1551.jpg,Parado
imagen_1552.jpg,Parado
imagen_1553.jpg,Avanzar
imagen_1554.jpg,Avanzar
imagen_1555.jpg,Parado
imagen_1556.jpg,Parado
imagen_1557.jpg,Avanzar
imagen_1558.jpg,Parado
imagen_1559.jpg,Parado
imagen_1560.jpg,Avanzar
imagen_1561.jpg,Parado
imagen_1562.jpg,Parado
imagen_1563.jpg,Parado
imagen_1564.jpg,Parado
imagen_1565.jpg,Parado
imagen_1566.jpg,Avanzar
imagen_1567.jpg,Avanzar
imagen_1568.jpg,Avanzar
imagen_1569.jpg,Avanzar
imagen_1570.jpg,Parado
imagen_1571.jpg,Derecha
imagen_1572.jpg,Parado
imagen_1573.jpg,Parado
imagen_1574.jpg,Izquierda
imagen_1575.jpg,Parado
imagen_1576.jpg,Parado
imagen_1577.jpg,Avanzar
imagen_1578.jpg,Avanzar
imagen_1579.jpg,Avanzar
imagen_1580.jpg,Avanzar
imagen_1581.jpg,Avanzar
imagen_1582.jpg,Avanzar
imagen_1583.jpg,Avanzar
imagen_1584.jpg,Avanzar
imagen_1585.jpg,Avanzar
imagen_1586.jpg,Parado
imagen_1587.jpg,Parado
imagen_1588.jpg,Parado
imagen_1589.jpg,Parado
imagen_1590.jpg,Derecha
imagen_1591.jpg,Derecha
imagen_1592.jpg,Parado
imagen_1593.jpg,Parado
imagen_1594.jpg,Avanzar
imagen_1595.jpg,Avanzar
imagen_1596.jpg,Avanzar
imagen_1597.jpg,Avanzar
imagen_1598.jpg,Parado
imagen_1599.jpg,Parado
imagen_1600.jpg,Avanzar
imagen_1601.jpg,Parado
imagen_1602.jpg,Avanzar
imagen_1603.jpg,Parado
imagen_1604.jpg,Parado
imagen_1605.jpg,Parado
imagen_1606.jpg,Parado
imagen_1607.jpg,Parado
imagen_1608.jpg,Parado
imagen_1609.jpg,Parado
imagen_1610.jpg,Parado
imagen_1611.jpg,Parado
imagen_1612.jpg,Parado
imagen_1613.jpg,Parado
imagen_1614.jpg,Parado
imagen_1615.jpg,Parado
imagen_1616.jpg,Parado
imagen_1617.jpg,Parado
imagen_1618.jpg,Parado
imagen_1619.jpg,Parado
imagen_1620.jpg,Parado
imagen_1621.jpg,Parado
imagen_1622.jpg,Parado
imagen_1623.jpg,Parado
imagen_1624.jpg,Parado
imagen_1625.jpg,Parado
imagen_1626.jpg,Parado
imagen_1627.jpg,Parado
imagen_1628.jpg,Parado
imagen_1629.jpg,Parado
imagen_1630.jpg,Parado
imagen_1631.jpg,Parado
imagen_1632.jpg,Parado
imagen_1633.jpg,Parado
imagen_1634.jpg,Parado
imagen_1635.jpg,Parado
imagen_1636.jpg,Parado
imagen_1637.jpg,Parado
imagen_1638.jpg,Parado
imagen_1639.jpg,Parado
imagen_1640.jpg,Parado
imagen_1641.jpg,Parado
imagen_1642.jpg,Parado
imagen_1643.jpg,Parado
imagen_1644.jpg,Parado
imagen_1645.jpg,Parado
imagen_1646.jpg,Parado
imagen_1647.jpg,Parado
imagen_1648.jpg,Parado
imagen_1649.jpg,Parado
imagen_1650.jpg,Parado
imagen_1651.jpg,Parado
imagen_1652.jpg,Parado
imagen_1653.jpg,Parado
imagen_1654.jpg,Parado
imagen_1655.jpg,Parado
imagen_1656.jpg,Parado
imagen_1657.jpg,Parado
imagen_1658.jpg,Parado
imagen_1659.jpg,Parado
imagen_1660.jpg,Parado
imagen_1661.jpg,Parado
imagen_1662.jpg,Parado
imagen_1663.jpg,Parado
imagen_1664.jpg,Parado
imagen_1665.jpg,Avanzar
imagen_1666.jpg,Avanzar
imagen_1667.jpg,Avanzar
imagen_1668.jpg,Avanzar
imagen_1669.jpg,Parado
imagen_1670.jpg,Avanzar
imagen_1671.jpg,Avanzar
imagen_1672.jpg,Avanzar
imagen_1673.jpg,Avanzar
imagen_1674.jpg,Parado
imagen_1675.jpg,Parado
imagen_1676.jpg,Parado
imagen_1677.jpg,Avanzar
imagen_1678.jpg,Parado
imagen_1679.jpg,Parado
imagen_1680.jpg,Parado
imagen_1681.jpg,Derecha
imagen_1682.jpg,Derecha
imagen_1683.jpg,Parado
imagen_1684.jpg,Derecha
imagen_1685.jpg,Parado
imagen_1686.jpg,Parado
imagen_1687.jpg,Parado
imagen_1688.jpg,Parado
imagen_1689.jpg,Izquierda
imagen_1690.jpg,Parado
imagen_1691.jpg,Avanzar
imagen_1692.jpg,Avanzar
imagen_1693.jpg,Avanzar
imagen_1694.jpg,Avanzar
imagen_1695.jpg,Parado
imagen_1696.jpg,Parado
imagen_1697.jpg,Izquierda
imagen_1698.jpg,Parado
imagen_1699.jpg,Izquierda
imagen_1700.jpg,Parado
imagen_1701.jpg,Parado
imagen_1702.jpg,Izquierda
imagen_1703.jpg,Parado
imagen_1704.jpg,Izquierda
imagen_1705.jpg,Parado
imagen_1706.jpg,Parado
imagen_1707.jpg,Parado
imagen_1708.jpg,Parado
imagen_1709.jpg,Parado
imagen_1710.jpg,Parado
imagen_1711.jpg,Parado
imagen_1712.jpg,Avanzar
imagen_1713.jpg,Avanzar
imagen_1714.jpg,Avanzar
imagen_1715.jpg,Avanzar
imagen_1716.jpg,Parado
imagen_1717.jpg,Avanzar
imagen_1718.jpg,Parado
imagen_1719.jpg,Parado
imagen_1720.jpg,Parado
imagen_1721.jpg,Derecha
imagen_1722.jpg,Parado
imagen_1723.jpg,Derecha
imagen_1724.jpg,Parado
imagen_1725.jpg,Derecha
imagen_1726.jpg,Parado
imagen_1727.jpg,Parado
imagen_1728.jpg,Avanzar
imagen_1729.jpg,Avanzar
imagen_1730.jpg,Avanzar
imagen_1731.jpg,Parado
imagen_1732.jpg,Parado
imagen_1733.jpg,Parado
imagen_1734.jpg,Izquierda
imagen_1735.jpg,Izquierda
imagen_1736.jpg,Parado
imagen_1737.jpg,Parado
imagen_1738.jpg,Parado
imagen_1739.jpg,Parado
imagen_1740.jpg,Parado
imagen_1741.jpg,Parado
imagen_1742.jpg,Parado
imagen_1743.jpg,Parado
imagen_1744.jpg,Parado
imagen_1745.jpg,Parado
imagen_1746.jpg,Parado
imagen_1747.jpg,Derecha
imagen_1748.jpg,Parado
imagen_1749.jpg,Parado
imagen_1750.jpg,Parado
imagen_1751.jpg,Parado
imagen_1752.jpg,Parado
imagen_1753.jpg,Avanzar
imagen_1754.jpg,Avanzar
imagen_1755.jpg,Avanzar
imagen_1756.jpg,Parado
imagen_1757.jpg,Parado
imagen_1758.jpg,Parado
imagen_1759.jpg,Parado
imagen_1760.jpg,Izquierda
imagen_1761.jpg,Izquierda
imagen_1762.jpg,Parado
imagen_1763.jpg,Parado
imagen_1764.jpg,Izquierda
imagen_1765.jpg,Parado
imagen_1766.jpg,Parado
imagen_1767.jpg,Parado
imagen_1768.jpg,Parado
imagen_1769.jpg,Parado
imagen_1770.jpg,Parado
imagen_1771.jpg,Parado
imagen_1772.jpg,Parado
imagen_1773.jpg,Parado
imagen_1774.jpg,Parado
imagen_1775.jpg,Parado
imagen_1776.jpg,Parado
imagen_1777.jpg,Parado
imagen_1778.jpg,Parado
imagen_1779.jpg,Parado
imagen_1780.jpg,Parado
imagen_1781.jpg,Parado
imagen_1782.jpg,Parado
imagen_1783.jpg,Parado
imagen_1784.jpg,Parado
imagen_1785.jpg,Parado
imagen_1786.jpg,Parado
imagen_1787.jpg,Parado
imagen_1788.jpg,Parado
imagen_1789.jpg,Parado
imagen_1790.jpg,Parado
imagen_1791.jpg,Parado
imagen_1792.jpg,Parado
imagen_1793.jpg,Parado
imagen_1794.jpg,Parado
imagen_1795.jpg,Parado
imagen_1796.jpg,Avanzar
imagen_1797.jpg,Avanzar
imagen_1798.jpg,Parado
imagen_1799.jpg,Parado
imagen_1800.jpg,Avanzar
